,fileName,judgements
0,./data_dsicap/SeaShepherds/raw/SS01.txt,"['Dear Friends , Because of you , thousands of endangered and threatened whales , dolphins , porpoises , sea turtles , sharks and other marine mammals have been saved .', 'So much more needs to be **CODEC_ERROR** and we are doing it thanks to your help .', ""Sea Shepherd Conservation Society is heading back to Mexico 's Gulf of California to save the world 's most endangered marine mammal , the vaquita porpoise , which has been driven to the brink of extinction by illegal fishing operations ."", ""During last year 's Operation Milagro II campaign , our Sea Shepherd crew members were able to save one humpback whale , seven totoaba bass , fifty-five rays , dozens of sharks and countless numbers of other marine mammals that were entangled in illegal gill nets ."", ""Sea Shepherd Conservation Society is heading back to Mexico 's Gulf of California to save the world 's most endangered marine mammal , the vaquita porpoise , which has been driven to the brink of extinction by illegal fishing operations ."", ""During last year 's Operation Milagro II campaign , our Sea Shepherd crew members were able to save one humpback whale , seven totoaba bass , fifty-five rays , dozens of sharks and countless numbers of other marine mammals that were entangled in illegal gill nets ."", 'The imperiled species is especially vulnerable to population decline for several reasons : The vaquita has a slower rate of reproduction than other porpoises Comparatively short lifespan of about 20 years There are believed to be few reproductive females remaining But I have hope .', 'The sea lions in the Sea of Cortez , the right whale around New Zealand and the California Condor are a few examples of species that have been brought to the brink of extinction and bounced back with the right intervention .']"
1,./data_dsicap/SeaShepherds/raw/SS13.txt,"['We need to put an end to the utilitarian , consumeristic jargon that is employed to justify ecological exploitation and the infliction of cruelty upon nonhuman species .', 'Clubbing helpless baby seals in a seal nursery is not hunting ; **CODEC_ERROR** a cruel and horrific massacre of helpless and innocent creatures .', 'After you strip away the spin and the green-washing , it simply means **CODEC_ERROR** as **CODEC_ERROR** For example , there is a great deal of talk about the value of **CODEC_ERROR** **CODEC_ERROR** I **CODEC_ERROR** think of many fisheries that are actually **CODEC_ERROR** Practically every commercial fishery in the world is in a state of commercial collapse , yet you can still find **CODEC_ERROR** **CODEC_ERROR** cod or tuna ( at least it says so on the label ) .', 'The ecological reality is that all industrialized fishing should be prohibited immediately if we are to protect oceanic eco-systems .', 'Another word used these days is **CODEC_ERROR** This word makes it sound like the ocean is our private warehouse .', 'We use terms in fisheries like **CODEC_ERROR** the stocks , **CODEC_ERROR** or the **CODEC_ERROR** have been reduced , **CODEC_ERROR** or the **CODEC_ERROR** are **CODEC_ERROR** It makes it sound like **CODEC_ERROR** all neat and handy , and like the fish is already on the grocery shelf .', 'The correct term should be **CODEC_ERROR** We **CODEC_ERROR** say there is an **CODEC_ERROR** stock of humans messing up the **CODEC_ERROR** Nor do we say that the **CODEC_ERROR** of humans needs to be **CODEC_ERROR** When you put the three above-mentioned words together , you get the **CODEC_ERROR** harvesting of **CODEC_ERROR** of fish .', 'Sometimes the word **CODEC_ERROR** is replaced by the word **CODEC_ERROR** **CODEC_ERROR** sir , we caught a million cans of product this season , all canned up and ready to go to market , sustainably , and humanely harvested , of **CODEC_ERROR** Which bring us to the term **CODEC_ERROR** , **CODEC_ERROR** as in **CODEC_ERROR** **CODEC_ERROR** This term suggests that killing is acceptable as long as it is humane .', 'In fact we are angered beyond measure , and rightfully so , when the Chinese authorities conduct mass seizures and slaughters of dogs ; yet many of these same outraged people seem to think it is perfectly alright to kick , club and skin baby seals alive or to cut the throats of sheep and goats .', 'The reality is that the chickens get to leave their cage at some point before they are beheaded and turned into **CODEC_ERROR** **CODEC_ERROR** **CODEC_ERROR** or **CODEC_ERROR** **CODEC_ERROR** are names that would best describe our human species .', 'Thus we have the absurd description of the Canadian seal hunt or the Japanese dolphin slaughter as **CODEC_ERROR** and sustainable harvesting of stocks of **CODEC_ERROR** By simply using the word **CODEC_ERROR** , **CODEC_ERROR** we can accept that an animal being bludgeoned on the head with a spiked club is kind of okay because it is described as **CODEC_ERROR** Imagine the outrage if animal shelters put down dogs and cats using a club instead of a lethal injection .', 'Lethal injection is considered more humane than clubbing , yet the end result is still death .', 'We always hear that Faroese whale killers **CODEC_ERROR** saw through the neck of a pilot whale to sever the spinal **CODEC_ERROR** It takes a few minutes but the Danish government has said that the slaughter of pilot whales is a humane , sustainable harvest of wild pilot whale stocks .', 'And to add insult to injury we have named some whales **CODEC_ERROR** **CODEC_ERROR** because whalers viewed them as the **CODEC_ERROR** whales to kill : because they were slow and did not sink after they were harpooned .', '**CODEC_ERROR** **CODEC_ERROR** dictionary defines **CODEC_ERROR** as the killing of another human being , but it also says that to kill or slaughter inhumanely or barbarously is murder too .', '**CODEC_ERROR** is the correct term for the killing of a human being .', 'The key is **CODEC_ERROR** , **CODEC_ERROR** which means murder ; thus , **CODEC_ERROR** is the killing of a whale and **CODEC_ERROR** is the murder of a chimpanzee .', 'In the Faroe Islands they call the killing of the pilot whales the **CODEC_ERROR** The word **CODEC_ERROR** means whale and the word **CODEC_ERROR** is Nordic for murder .', 'In fact , the average non-vegetarian human is a carrion eater ; they eat dead flesh .', 'The correct term is not **CODEC_ERROR** but **CODEC_ERROR** Sometimes the flesh they eat has been dead for weeks or even years , but it looks red and fresh thanks to chemicals , bleach , and dyes .', 'Yet corporations like Union Carbine , Monsanto , BP , Shell , and Exxon can kill people and cause incredible environmental damage without the media referring to them as **CODEC_ERROR** Usually it is corporation that calls the nature defenders **CODEC_ERROR** , **CODEC_ERROR** which is a PR word designed to demonize people of compassion .', 'We **CODEC_ERROR** have a logging industry anymore ; they now call it **CODEC_ERROR** It goes along with the Healthy Forest Initiative , where a **CODEC_ERROR** forest is a forest that is harvested **CODEC_ERROR** humanely , and sustainably , of course .', 'As a conservationist , **CODEC_ERROR** always viewed myself as a **CODEC_ERROR** , **CODEC_ERROR** but now I find that the right-wing , radical , wacko anti-conservationists who destroy forests , overfish the oceans , and pollute our rivers are now calling themselves **CODEC_ERROR** and accusing me of being a radical for working to conserve nature and endangered species .']"
2,./data_dsicap/SeaShepherds/raw/SS14.txt,"['Because of the loss of the vessel , the loss of the fishing season , the loss of the fishing gear and the 15-million-euro fine , the back of the revered Galician crime syndicate has been broken .', 'We linked arms with each other when we needed to be stronger .']"
3,./data_dsicap/SeaShepherds/raw/SS09.txt,"['On behalf of Sea Shepherd Conservation Society , I am very happy to announce that Pamela Anderson has joined Sea **CODEC_ERROR** Board of Directors and has been appointed Chair of Sea Shepherd Conservation Society .']"
4,./data_dsicap/SeaShepherds/raw/SS17.txt,"['This summer Sea Shepherd gathered evidence of bodies being dumped into the sea , and evidence of cruelty showing the Faroese claim that the whales die in two seconds is a lie .', 'This year four Sea Shepherd small fast boats were seized and 12 volunteers were arrested .', 'They will irresponsibly feed the toxic whale meat to their children so that they can continue to boast about how proud they are of spilling hundreds of liters of hot blood into the cold sea .']"
5,./data_dsicap/SeaShepherds/raw/SS02.txt,"['How Operation Jairo II Will Make a Difference In Florida , we will work to save turtles from light pollution that disorients the turtles away from the ocean , causing them to die from dehydration or to be killed by cars .']"
6,./data_dsicap/SeaShepherds/raw/SS03.txt,"['In Sea Shepherd Conservation **CODEC_ERROR** latest scientific research campaign , we are studying the toxicology levels in whales in the Gulf of California .', 'Sea Shepherd Conservation Society only supports studies that utilize **CODEC_ERROR** methods for collection and using data , that is , studies that best protect this planet .', 'Some of the whales , such as fin whales , are residents of the Gulf of California .']"
7,./data_dsicap/SeaShepherds/raw/SS05.txt,"['For years HSUS has been condemning SeaWorld and campaigning against the miserable , distressing conditions the orcas are forced to endure ( for no other reason than to provide entertainment to humans ) .', 'The first spin was their blatant proclamation that no orca has been successfully returned to the wild .', 'At the time of **CODEC_ERROR** release , HSUS was boasting of the success and certainly claiming credit for their part in it .', 'For years HSUS has been promoting sea pens , large enclosures in a fjord or bay for the orcas to be released , where they could swim for miles and learn to hunt for fish .', 'That all is now forgotten when Pacelle , sitting side by side with Manby , said to the world last week that sea pens will not work and he was happy that the orcas will live out their lives without a breeding program .', 'Of course what they do by themselves is something else altogether , to which they will argue , **CODEC_ERROR** difficult to separate an amorous couple of orcas unless of course they are contemplating abortions .', ""It looks good , but in the end , they **CODEC_ERROR** offer evidence of success because they **CODEC_ERROR** monitor most of the animals they **CODEC_ERROR** Now , according to the ad , HSUS is calling SeaWorld **CODEC_ERROR** and describes their swim with dolphin programs ( it recently condemned ) , as **CODEC_ERROR** , interactive and informative experiences . ''"", 'At the end of the ad , HSUS boldly states , **CODEC_ERROR** seafood ( fish ) served in the SeaWorld parks will be **CODEC_ERROR** HSUS knows there is no such thing as **CODEC_ERROR** **CODEC_ERROR** The oceans are grossly over-fished .', 'HSUS will be promoted inside SeaWorld with the potential of enlisting a huge increase in support with their now larger tent and SeaWorld will appear to be absolved of their sins .']"
8,./data_dsicap/SeaShepherds/raw/SS11.txt,"['Japan returns to the killing fields with an arrogant confidence that they will be unopposed .', 'In 2008 the Australian Federal Court declared that Japanese whaling in the waters of the Australian Antarctic Territory was unlawful , and banned further whaling .', 'In 2014 , the International Court of Justice ruled that Japanese whaling is neither scientific nor lawful and ordered the Japanese whaling fleet to cease and desist from killing whales in the Antarctic .', 'In 2011 , the whalers sued the U.S. Sea Shepherd entity **CODEC_ERROR** Sea Shepherd Conservation Society **CODEC_ERROR** and me in U.S. federal court , and were able to obtain an injunction barring us from approaching the whaling vessels .', 'The logistics of the situation in the Southern Ocean have changed considerably since Japan announced its new program Lowering the quota and expanding their hunting area means it would be more difficult and take more time to track down the whaling fleet , and in the time that would take , they could kill most of their quota .', 'Although Sea Shepherd Australia is sending the Steve Irwin to the Southern Ocean this December on a mission to intervene against illegal activities in the Southern Ocean , it is unlikely that they will make any dent in the **CODEC_ERROR** killing .', 'The best way to stop illegal Japanese whaling now may be through another effort in the courts **CODEC_ERROR** this time , the U.S. courts .', 'But they have millions from the Japanese government to fund their legal fight , and they are trying to use their money to bully us into submission .']"
9,./data_dsicap/SeaShepherds/raw/SS18.txt,"['Every year 65 billion animals are slaughtered to feed humans and some 40 % of all the fish caught are converted to fishmeal to feed pigs , chickens , domestic salmon , fur-bearing animals and cat food .', 'Some 50 % comes from the forest that we are rapidly cutting down .', 'Some of this oxygen is produced by seaweeds and sea grasses , but the vast majority of the oxygen is produced by phytoplankton , microscopic single-celled organisms that have the ability to photosynthesize .', 'This is one of the things that most likely WILL NOT be discussed at the Climate Change Conference in Paris in two months .', 'The solutions to climate change are simple but , unfortunately , the solutions are not what anyone will be discussing in Paris in two months , at least not at the gathering of world leaders .']"
