,fileName,sentence
0,./data_dsicap/IntegralYoga/raw/YV29.txt,"['If you are completely at peace , if there is no lack in your life , if nothing has the power to make you sad , anxious or unsure , then , perhaps for you , the study and practice of the Yoga Sutras is not necessary , you are already living the goal .', 'If , on the other hand , you feel there is something missing in fleeting occasions of joy ; if you yearn to experience an abiding peace , are searching for meaning and a vision of life that will help you make sense out of the unexpected twists ands turns you face ; or if you would like to bring your mind to a clear and focused stillness , then consider reading on .', 'They boldly proclaim that the joy we seek is within us as none other than our True Identity .', '**CODEC_ERROR** begin our study with the very first sutra in which Patanjali sets us firmly on the path of Yoga .', 'If we wish to understand the principles of Yoga , our minds **CODEC_ERROR** be bogged down in the past or fretting about the future .', 'With all other concerns at least temporarily put aside , our minds are free to be completely in the moment .', 'We can now re-examine this sutra and imagine that Sri **CODEC_ERROR** students might have understood it as , **CODEC_ERROR** alert , stay focused , for any doubts you have concerning the timeless teaching of Yoga will now be **CODEC_ERROR**']"
1,./data_dsicap/IntegralYoga/raw/YV05.txt,"['And , that is the very reason why we wanted Yogaville .', 'If you want to be a Jivanmukta , where do you begin ?', 'Then , because you are not in the bad company , your mind is more calm .', 'Because your mind is more calm , you experience your own inner Self .', 'If you want to have the attainment of a Jivanmukta , if you want to get liberated from the clutches of ego , start with **CODEC_ERROR** Not everyone can do the right things all by themselves .', 'If you say , **CODEC_ERROR** **CODEC_ERROR** drink **CODEC_ERROR** or **CODEC_ERROR** **CODEC_ERROR** take drugs anymore , **CODEC_ERROR** your old friends will wonder what kind of abnormality you have developed !', 'Suppose you are a smoker , and you want to stop smoking .', 'Even though you want to do good things you might not be able to if you are in the wrong company .', 'Then , even though , sometimes , your past experience will want you to put your hand in the pocket and take up a cigarette , fortunately you are in the good company .', 'You feel ashamed to do that .', 'If you go out into the regular life , you are getting into deep water ; nobody will even bother to help you .', 'Those who find it difficult to follow any spiritual practices **CODEC_ERROR** have to do anything ; just get onto the bandwagon .', 'That is one of the reasons we are developing Yogaville .', 'Many of our children are being born in Yogaville .', 'Certainly , they must have been good Yogis before ; they **CODEC_ERROR** finish their practices then , and they were looking for a Yoga home to continue .', 'In a way , that is what we are trying to create **CODEC_ERROR** good Yoga home , a Yoga **CODEC_ERROR** that we can attract all those little , little Yogis who **CODEC_ERROR** finish their job .', 'They can come over here and be born here in Yogaville .', 'Yes , with proper support and cooperation , we can achieve what we want .', 'Our main purpose here in Yogaville is to learn to live a clean life , a healthy life , a peaceful life .', 'Anything that would adversely affect our physical health and mental peace should not be allowed to come in .', 'That is why I have given lifestyle guidelines for the children and also for the adults .', 'Should we say nobody should read books ?', 'Thousands of years before , they knew about the effect of sound vibration on the body and the mind .', 'That is why you have nice , beautiful soft music like Gregorian chants and other things when you go to the church .', 'In general , we say that anything **CODEC_ERROR** not violent , anything **CODEC_ERROR** soft and serene is recommended .', 'That is why I used one term **CODEC_ERROR** Food must be sattwic , music must be sattwic .', 'Keep this as the guideline : **CODEC_ERROR** that would adversely affect my body and mind is to be **CODEC_ERROR** **CODEC_ERROR** all .', 'I have faith in some principles , and I want to live up to that .', 'I want all those people who have faith in those principles and want to live up to them .', 'Until then , yes , my principles should be followed here .', 'If you **CODEC_ERROR** want to follow the Ashram guidelines , do your own thing .', 'Did we say to you , **CODEC_ERROR** come to **CODEC_ERROR** No .', 'Otherwise , go out , get burned , and **CODEC_ERROR** drop all the bad habits by yourself .', 'In the old days , when you went on a plane , they asked you , **CODEC_ERROR** you want a smoking seat or a **CODEC_ERROR** seat ?', 'If you want to smoke , go to the smoking section .', 'If you know that people are not happy with your mentality or habits , change them .', 'But , if you **CODEC_ERROR** want to do that , you can live in another place and come visit us now and then as a guest .', 'If you are calling yourself Yogaville community members , sangha , I insist that you should follow the guidelines .', '**CODEC_ERROR** very positive about that , and you should all understand the benefit .', '**CODEC_ERROR** ever do anything just because I say so .', 'You should feel convinced yourself .', 'If I want to be peaceful , how can I be negative ?', 'The **CODEC_ERROR** , me , **CODEC_ERROR** That is why we say in Yogaville there is no **CODEC_ERROR** , me , **CODEC_ERROR** It is ours .']"
2,./data_dsicap/IntegralYoga/raw/YV44.txt,"['Yoga is a Sanskrit word that comes from the root , **CODEC_ERROR** which means **CODEC_ERROR** join **CODEC_ERROR** Simply put , Yoga means **CODEC_ERROR** In many ways the term Yoga is similar to the English term , **CODEC_ERROR** It refers to the state of union or communion with God , **CODEC_ERROR** true Self , or Higher Power .', 'The Bible talks about this same principle in terms of **CODEC_ERROR** of **CODEC_ERROR** In the Beatitudes , Jesus says : **CODEC_ERROR** are the pure in heart , for they shall see **CODEC_ERROR** So , what is the one quality necessary to enable us to see God ?', 'It **CODEC_ERROR** say that whoever is white , black , short , tall , whoever is an American , whoever is rich , poor , whoever is well-educated , whoever built a certain number of churches , printed thousands of scriptures , burned 100 candles every Sunday .', 'It **CODEC_ERROR** say anything about all those things .', 'That is at the foundation of any and all religion and purity of heart should be our way of life .', 'If you say somebody is a kind-hearted person , or a soft-hearted person , you **CODEC_ERROR** mean that their physical heart is kind or soft .', 'See that you get proper nutrition , a vegetarian diet and regular exercise .', 'In a way , the entire body gets its nourishment from the heart .', 'You should stay away from anything that would adversely affect your heart and your body .', 'When you have a pure heart , a heart filled with love , you will not want to cause harm to anyone or anything .', 'But we **CODEC_ERROR** see this principle of not harming animals only in Yoga .', 'We say that God is love .', 'Then , to experience God , our hearts should be filled with that kind of love .', 'It would be something like asking someone with a jaundiced eye if they could see the color of a red rose .', 'So , to see the true color of God , we should have a clean eye .', 'Even in our normal , day-to-day life , we come across the saying , **CODEC_ERROR** takes a thief to catch a **CODEC_ERROR** Why ?', 'So , if you want to experience God or commune with God , how would you do it ?', 'But , unfortunately , it is the human being who learns to be selfish and have a limited love .', 'So if we want to communicate with God , learn this cosmic love .', 'But this is the same message present in every faith : Lead a selfless life ; sacrifice your selfishness .', 'When we bring these qualities into our life , then our life becomes healthy , happy and peaceful .', 'Many times people think they can be find permanent peace and happiness by finding the perfect mate , the perfect job , the perfect car , winning the lottery and so on .', 'All those things may be nice but they **CODEC_ERROR** give you permanent happiness .', 'And all the harmful things we do are certainly not going to bring happiness .', 'The purpose behind the Ten Commandments is to help us to stay away from selfish living .', 'It may seem nice in the moment to lie and steal for that extra money or harm someone who hurt us , but we must realize that is all temporary happiness .', 'If you lie or steal , you can not be happy .', 'You will always feel bad and guilty .', 'You may hurt someone else but ultimately you hurt yourself because you can never achieve permanent happiness through temporary means .', 'It is our own selfishness that makes us miserable .', 'Or to put it in a different **CODEC_ERROR** our unhappiness , anxieties , worries , fears , jealousies , hatred are caused by our own selfishness .', 'To be completely happy and in communion , you have to develop proper qualities .', 'All the great faith traditions have said the same thing : Raise above your selfishness , be grateful , lead a kind and compassionate life , be good and do good .', 'We say that we want to live a good life and commune with God .', 'Our own selfishness .', 'If you have peace and happiness , you have God in you .', 'What should you do to find your peace ?', 'The answer is you **CODEC_ERROR** need to do anything to find your peace but stop doing everything that would disturb your peace .', 'Suppose I give you a bowl of water and say , **CODEC_ERROR** the water **CODEC_ERROR** What would you do ?', '**CODEC_ERROR** only one thing you should do : Stop disturbing it .', 'In one simple sentence I could say that it is your selfishness that disturbs your peace .', 'If you recognize that peace is your true nature , happiness is your natural state , then you **CODEC_ERROR** disturb it .', 'The Bible says that the Kingdom is within you .', 'Sometimes we may even hear the guidance but we push it away saying , **CODEC_ERROR** now I have to go and do such and such .', '**CODEC_ERROR** right , if you want to get burned , then learn the **CODEC_ERROR** We see that in the creation of the very first man , named Adam .', 'God told Adam , **CODEC_ERROR** son if you want to be happy and peaceful listen to Me .', 'You **CODEC_ERROR** need to be eating the fruit to be happy .', 'You are already happy .', 'Why **CODEC_ERROR** God stop him ?', 'But ultimately we have to learn this lesson that running after things and living a selfish life will never make us happy .', 'So learn to attune yourself to the Cosmic Will and you will feel the inner guidance .', 'In Yoga , that is what we call meditation .', 'When you are able to stop the mind from running all over you will be able to hear your conscience within , the God in you .']"
3,./data_dsicap/IntegralYoga/raw/YV27.txt,"['If you are a bhakta ( devotee ) , feel you are a nimitta or instrument in the hands of God .', 'If you adopt the path of Jnana , feel that you are a silent Sakshi ( witness ) and that Prakriti does everything .', 'It is selfishness that has deplorably contracted your heart .', 'It purifies the heart and prepares the mind for the dawn of knowledge ( jnana udaya ) .', 'Only he who has reduced his wants and controlled his indriyas [ senses ] can do Karma Yoga .', 'He wants everything for himself , and wants to exploit and domineer over others .', 'Another qualification is that he must have a balanced mind .', 'If success follows , he will check the feeling of elation ; if failure , he will not permit depression to master him .', 'Persistently he will repeat his efforts and will do his best with every duty that comes his way and will begin to show the balanced state of mind which marks the crowning strength and detachment of the soul .']"
4,./data_dsicap/IntegralYoga/raw/YV21.txt,"['For breath is the life of beings and so is called **CODEC_ERROR** life of **CODEC_ERROR** **CODEC_ERROR** Upanishad , 11.2 Prana is the vital force that makes up the entire cosmos ; it is the Parashakti or cosmic power .', 'When we breathe , in addition to the oxygen , we also take in a lot of prana .', 'We get prana from food , from the sun and from the air we breathe .', 'We can live for many weeks without food , days without water , minutes without air , but not even for a fraction of a second without prana .', 'By regulating the breath , we can gain mastery over the prana within and without .', 'When we gain mastery over the prana , we have mastery over the inner nature , too , because it is the prana that creates all the movements in an **CODEC_ERROR** and mental .', 'So by the regular practice of pranayama , we are able not only to control and direct the prana that functions within us , but the universal prana as well .', 'Yogic Breathing With proper pranayama we begin to use the entire lungs .', 'We can take in much more than our normal quota of oxygen and prana .', 'In a normal breath , we inhale five hundred cubic centimeters of air , and then breathe out the same .', 'After we breathe out our normal five hundred cubic centimeters , if we pull the abdomen in slightly , we can exhale some more air , which has been measured as sixteen hundred cubic centimeters .', 'After this type of full exhalation , if we begin to inhale , we first breathe in the air that we squeezed out ( i.e.', 'Instead of our usual five hundred cubic **CODEC_ERROR** than seven times as much as in a normal breath .', 'In every breath we can take in seven times more air , more oxygen , and more prana if we do the pranayama regularly .', 'When we retain the breath , we literally inject more oxygen into the bloodstream .', 'And not only do we take in more oxygen , but along with the air we take in more prana .', 'It produces lightness of body , alertness of mind , good appetite , proper digestion and sound sleep .', 'With proper breathing , we can eliminate excess mucous which causes most hay fever and sinus discomfort .', 'You **CODEC_ERROR** feel like overeating , because you get all the nourishment you need from the prana itself .', 'Pranic Healing Visualization Adepts and highly evolved yogis have observed that the breath reflects the condition of the mind and it is a very accurate gauge of **CODEC_ERROR** mental state .', 'When agitated , for example , our breathing will be very shallow and quick .', 'In the face of fear we often breathe heavily or even hold the breath .', 'It was discovered that by changing the breathing patterns , the mind was also affected and changed .', 'We can direct your prana with our thoughts .', 'By sending our thoughts to an affected area , we send our prana .', 'When you do the deep breathing , feel that you are inhaling a lot of prana , a lot of vital energy .', 'Hold your breath for a few seconds , while thinking that the prana is going directly to the place that aches and is building it up by removing the dead or diseased cells and tension .', 'Then when you exhale , feel that you are throwing out all of the illness .', 'You can feel that with the inhalation fresh energy comes in , and with the exhalation the collected toxins are thrown out .', 'Visualization is a form of meditation , because whatever you visualize , your entire mind will focus on .', 'Feel that you are inhaling energy or light , and feel that flooding into your system .', 'Feel the healing **CODEC_ERROR** energy flowing in and through your body and mind as you breathe deeply .', 'Feel the water come in through your head as you inhale , and then visualize the energy going directly to the needed areas .', 'See light and prana being infused and your entire system built up .', 'As you inhale , draw in that energy and allow that divine blessing to infiltrate every cell of your system , and then while you exhale feel gratitude and thankfulness .', 'Feel the flow of divine energy throughout your system .', 'Feel you are surrounded by all the great saints and sages ; they are gazing at you and showering their energy and blessing upon you .', 'Take this in through your breathing .', 'You can also combine your breathing with the silent repetition of your mantra or any holy name .', 'When you repeat the mantra , feel that it has a lot of beautiful vibrations that are resonating within you and producing tremendously healing sound vibrations in you .', 'Align yourself with the Cosmic Energy , the prana , the Cosmic Consciousness and allow yourself to be filled and revitalized as you drink in literally gallons and gallons and gallons of vitality .', 'Prana is a tonic , an elixir that builds up your physical , mental and spiritual strength .']"
5,./data_dsicap/IntegralYoga/raw/YV47.txt,"['Love expresses itself as dedication and service .', 'The most important thing you can do is to dedicate your life in service .', 'Serve with your body , mind , and with everything that you possess .', 'Every minute you should remember that you are here to serve others .', 'If you are dedicated in life , you have eternal joy and peace .', 'If service becomes your motto in life , you will always be peaceful and joyful .', 'We do everything to find a little peace , find a little joy ; but if we do it with the wrong attitude , we **CODEC_ERROR** find real joy .', 'I am living to **CODEC_ERROR** Everything that you possess was given to you as a gift to be used in service , not to be used for yourself .', 'The immediate benefit of that is you are always happy .', 'A person who has dedicated his life or her life to service will never find sadness in life .', 'They always will experience peace and joy .', 'Offer everything that you can .', 'Others should come and say , **CODEC_ERROR** that ; enough work ; go and **CODEC_ERROR** Others should tell you , **CODEC_ERROR** should eat .', 'You should go and rest .', 'Enough for **CODEC_ERROR** Try it for some time and see how happy you feel .', 'We should not work for ourselves .', 'What can I get ?', 'Wherever selfishness comes , it becomes a hell .']"
6,./data_dsicap/IntegralYoga/raw/YV10.txt,"['A few months had passed and I was learning all about meditation , or should I say **CODEC_ERROR** Keeping the mind quiet was an impossible task !', 'So instead , I took to studying and understanding the thoughts that emerged in my mind .', 'I was astounded by the fact that my mind kept reverting back to the past , especially to the painful aspects , thereby bringing me discomfort and sometimes even anguish .', 'During this time I immersed myself in **CODEC_ERROR** **CODEC_ERROR** Know Your Self , Beyond Words , The Living Gita and The Yoga Sutras of Patanjali , which I hardly understood at that time .', 'I would call Gurudeva every few weeks and ask him , **CODEC_ERROR** , what can I do next ?', '**CODEC_ERROR** His answer was always the same , **CODEC_ERROR** , you are already doing **CODEC_ERROR** I remember getting so frustrated , as I felt I was not getting anywhere in a hurry .', 'I wanted to know everything !', 'Why **CODEC_ERROR** he giving me instructions ?', 'As Sri Patanjali would say **CODEC_ERROR** becomes well-grounded , when done for a long time , without a break and with all **CODEC_ERROR** I started reading about mantras and being initiated , and my mind then became obsessed with the thought , **CODEC_ERROR** need a mantra , I really want a **CODEC_ERROR** I never spoke about this to anyone , not even Gurudeva .', 'Then , one night I had a dream in which Gurudeva came to me saying , **CODEC_ERROR** , here is your **CODEC_ERROR** He kissed my cheek and I woke up ecstatic !', '**CODEC_ERROR** I rushed to get them .', 'How else could he get into my dreams and give me the mantra I was desperate for ?', 'From that moment , I started repeating the mantra in my mind continuously .', 'Why am I so attached to the mantra ?', 'When we were saying our goodbyes , he said to me , **CODEC_ERROR** **CODEC_ERROR** you come to the ashram ?', 'Now , twenty years later , I feel deeply indebted to my beloved Master .']"
7,./data_dsicap/IntegralYoga/raw/YV36.txt,"['After a while , the baby cried a little and started putting things in its mouth , thinking that by sucking on them , it might get some milk to satisfy its hunger .', 'When it had sucked everything and not found any milk , it cried some more .', 'Then it started kicking everything and really crying .', 'I used to meditate and pray a little , but my mind was on the market and the cinema .', 'I would be sitting in a cave but my mind was in the city .', 'I **CODEC_ERROR** feel or realize anything .', 'Then I learn to pray for the sake of prayer and not for anything else .', 'I would not be satisfied with anything but God .', 'All we need to do is to ask sincerely .', 'You must be like a baby ; cry , ask for it .', 'You need not go and praise the sun to get light ; just open the window and sunlight comes in .', 'As long as you **CODEC_ERROR** put up a barrier , you get light .', '**CODEC_ERROR** allow your pride to get between you and **CODEC_ERROR** help .', 'If you keep everything inside , it ferments .', 'When children want to show devotion to their mother , is there a restriction on how many times they should hug , how many kisses they should give ?', 'But even that is good because as their devotion develops , they think , **CODEC_ERROR** should I ask God for all these things ?', 'God will give me everything that is necessary .', 'They say , **CODEC_ERROR** I **CODEC_ERROR** need to ask .', 'I might even ask for something that is not good for me .', 'I **CODEC_ERROR** know anything .', 'One type goes to God and asks for the removal of their suffering .', 'People who **CODEC_ERROR** believe in a God ask me , **CODEC_ERROR** is this God ?', '**CODEC_ERROR** To such people , I say that God is really everywhere , not in a particular form , but as an omnipresent awareness or power .', 'If , say , there is nice music in this room , some of you may disagree and say , **CODEC_ERROR** **CODEC_ERROR** hear any music .', 'How can you say that there is music in the room ?', '**CODEC_ERROR** To you , I say get a radio , tune in properly , and you will hear the music .', 'In the same way , **CODEC_ERROR** receive God Consciousness , **CODEC_ERROR** grace , or the Cosmic Consciousness , only when you tune your mind to the proper wavelength .', 'Some people call that tuning **CODEC_ERROR** , **CODEC_ERROR** some call it **CODEC_ERROR** , **CODEC_ERROR** others call it **CODEC_ERROR** Some say you need not do anything but sit quietly to go into that higher state .', 'You need not do anything to get into it , but you have to do something not to disturb that below .', 'We are not creating **CODEC_ERROR** grace , but we are removing everything that prevents the grace from coming to us .']"
8,./data_dsicap/IntegralYoga/raw/YV09.txt,"['In addition to celebrating the Double Anniversary ( 20th of the LOTUS and 40th of Integral Yoga ) we should celebrate sixty years of Sri **CODEC_ERROR** being a social reformer who brought about a renaissance in religion .', 'Loving and lovable by nature , people used to stop him and say , **CODEC_ERROR** look **CODEC_ERROR** It was not only the way he looked , but his eyes were full of grace and love and there was a twinkle in his eyes .', 'People in the West were frustrated with **CODEC_ERROR** **CODEC_ERROR** bring them the peace and joy and what they expected .', 'The Yoga classes designed by Gurudev bore a deep understanding of the circumstances in which they would be practiced .', 'He provided living proof of the positive effects of a clean , wholesome vegetarian diet on our body , mind and spirit .', 'Combining medical training with such lifestyle intervention as Yoga , meditation and dietary changes , Dr. Dean Ornish proved , through a number of scientific studies , that **CODEC_ERROR** Yoga methods would not only stop the progress of coronary heart disease but also would reverse it .', 'Even if someone **CODEC_ERROR** want to accept the spiritual part of **CODEC_ERROR** teachings , they can understand what a unique and great contribution it is to introduce this type of preventive lifestyle that also reverses heart blockages .', 'He used to give advice on every aspect from right diet to the right way in which we should manage our finances .', 'In his book , To Know Your Self , he explains how the principles of Integral Yoga can be used to live a life that is easeful , peaceful and useful and how one can find the path to inner peace .', 'In this book , Gurudev expounds on topics of immediate relevance to western society , and in fact , today eastern society also needs it .', 'He said , **CODEC_ERROR** you want permanent peace , you will want to lead a dedicated life , constantly living for the sake of others , then nobody can disturb your peace .', 'Without peace there is no joy or **CODEC_ERROR** You know very well how , in this turbulent world with all the comforts and conveniences that modern science and technology have brought about , we are still after that elusive peace .', 'We can not create one life , but we have acquired the capacity to destroy everything that God has created .', '**CODEC_ERROR** why he was promoting interfaith harmony even in the 1950s in Sri Lanka .', 'Gurudev thought that , if at all there is a third world war , it will only be because of religious fanaticism .', 'Gurudev himself **CODEC_ERROR** belong to any one faith , group or country .', 'He was dedicated to the principle that **CODEC_ERROR** is one , paths are **CODEC_ERROR** He went anywhere he was asked to serve , bringing together people of all backgrounds and beliefs to learn to respect and honor all different paths and to realize their common spirit and the universality of their goal .', 'It stands as a glorious symbol of the teachings of Sri Gurudev that the truth is one but the wise call it by many names .', 'Peace was the message that Gurudev gave in 1969 when he opened the Woodstock Festival , which is still regarded as one of the epoch-making events .', 'He asked , **CODEC_ERROR** , what is life about ?', 'Through these examples , we can understand what Gurudev was saying about the choice of energy going positive or negative .', 'Steve Booker later received initiation from Gurudev , along with the spiritual name , **CODEC_ERROR** He said , **CODEC_ERROR** took Woodstock for me to get that message , which some may not think is important but , for me , it was the most important answer of my **CODEC_ERROR** So great was their faith in **CODEC_ERROR** ability to convey the message of peace , that the organizers of Woodstock felt that if he were to set the tone and say something positive , then it would help the people to keep control of the event and it would give the festival a positive momentum .', 'Gurudev said , **CODEC_ERROR** future of the whole world is in your hands .', 'Now , teachers born in America and elsewhere are teaching Yoga in India , and they are treated with great respect and admiration .', 'Even his master , Sri Swami Sivananda praised Gurudev and gave him titles like **CODEC_ERROR** This was very rare , particularly because Gurudev was so young at that time .', 'His sincerity and spirit of Karma Yoga seva endeared him to thousands who refer to him as their Yoga **CODEC_ERROR** This was 45 years ago , and **CODEC_ERROR** services had not yet been felt in the west .', 'That is why I call him a **CODEC_ERROR** **CODEC_ERROR** ( World Guru ) , because he traveled all over the globe and was treated with great respect wherever he went .', 'Once someone asked Mother Theresa why , when she **CODEC_ERROR** possibly help all those on the streets of Calcutta infected with leprosy , AIDs or who are homeless , she did the service she did .', 'She replied , **CODEC_ERROR** may not be able to do everything , but that **CODEC_ERROR** mean I should do nothing .']"
9,./data_dsicap/IntegralYoga/raw/YV08.txt,"['Every one of you should feel that you are part of this family , the Yogaville family : **CODEC_ERROR** living for the sake of this family .', 'When you go sit , meditate , do your practices , even that should not be just for yourself but for the sake of the entire Yogaville .', 'Anything and everything that could make Yogaville a success should be done by you .', 'Know that you are here living for Yogaville .', 'That is my request to make Yogaville a success .', 'Even in one single family , where there may be five or six members born of the same womb , they **CODEC_ERROR** always get along well .', 'We do have our independence and our individuality , but our individuality should not interfere with **CODEC_ERROR** individualities and clash with that .', 'If this one says , **CODEC_ERROR** , no , no , no , I **CODEC_ERROR** want to be by your side , **CODEC_ERROR** and if another flower says , **CODEC_ERROR** , you are different , I **CODEC_ERROR** want to be next to you , **CODEC_ERROR** you can not have a bouquet .', 'The quality that you should develop first is dedication .', 'Dedicate your life for a cause , for the welfare of the humanity , which starts here .', 'Dedicate yourself completely at the altar of Yogaville .', 'Anything and everything that could make Yogaville a success should be done by you .', 'Know that you are here living for Yogaville .', 'Every one of you should question , **CODEC_ERROR** should I do to make this a success ?', '**CODEC_ERROR** Yogaville will do nothing for you unless you put yourself one hundred percent in the hands of Yogaville .', 'You can always see who are all the people who are really doing it for the joy of doing ; the joy is there in their faces .', 'Do your part , whatever you can ; but do it with joy .', 'Anything that you do , you should do with all joy .', 'We see that dedication especially in the examples of the sannyasis ( swamis ) and ministers .', 'The other contributors , the lay disciples , have their own work , businesses , jobs , everything ; they might not have much time to think of the organization .', 'To inspire them and to make them feel **CODEC_ERROR** a worthy cause to offer **CODEC_ERROR** is in the hands of the sannyasis and ministers .', 'The swamis wear the orange color , and the ministers wear their robes to show that they are dedicated people ready to serve you .', 'You can ask them for any kind of help .', 'To show the world they are dedicated people you have to have some sign .', 'They have burned out everything that they once called **CODEC_ERROR** In a sacrificial fire , they symbolically throw whatever they call **CODEC_ERROR** They say , **CODEC_ERROR** throw it into the sacrificial fire .', 'So , whatever you put in the fire and take out gets this orange color as a symbol .', 'By their example , by their service , the other people should feel that , **CODEC_ERROR** , this is a beautiful place ; it needs growth , and it needs all our **CODEC_ERROR** If others **CODEC_ERROR** come forward to help , it is due to the lack of our example , our lifestyle .', 'We should inspire other members and the public by our example .', 'Instead , ask what you can do for your **CODEC_ERROR** Every one of you should ask , **CODEC_ERROR** should I do to make this a success ?', '**CODEC_ERROR** **CODEC_ERROR** say , **CODEC_ERROR** can Yogaville do for me ?', '**CODEC_ERROR** Yogaville will do nothing for you unless you one hundred percent put yourself in the hands of Yogaville .', 'If you say , **CODEC_ERROR** love Yogaville and not Buckingham , **CODEC_ERROR** **CODEC_ERROR** no universality in that .', 'We come here to get rooted in that unlimited love .', 'And that is the way it should be with us .', 'In a way that is what we are trying even in Yogaville .', 'That kind of feeling of **CODEC_ERROR** is what we are trying to develop in a small place .', 'And it should not stop just within this area alone .', 'This is a place where you can grow that feeling of togetherness , loving the entire group .', 'Real love is universal , no matter who she is , who he is , or what it **CODEC_ERROR** , animals , people , air , fire , water , **CODEC_ERROR** entire nature , the entire creation should be loved equally .', 'Love should expand , expand , expand until it reaches the entire creation .', 'I say the creation , not only the globe .', 'Love expresses itself as dedication and service .', 'The most important thing you can do is to dedicate your life in service .', 'Serve with your body , mind , and with everything that you possess .', 'Every minute you should remember that you are here to serve others .', 'If you are dedicated in life , you have eternal joy and peace .', 'If service becomes your motto in life , you will always be peaceful and joyful .', 'We do everything to find a little peace , find a little joy ; but if we do it with the wrong attitude , we **CODEC_ERROR** find real joy .', 'I am living to **CODEC_ERROR** Everything that you possess was given to you as a gift to be used in service , not to be used for yourself .', 'The immediate benefit of that is you are always happy .', 'A person who has dedicated his life or her life to service will never find sadness in life .', 'They always will experience peace and joy .', 'That is why it is a public place .', 'Offer everything that you can .', 'Even with a limited dedication , you are being recognized as one of the most beautiful communities .', 'Imagine if all of you totally dedicate your lives with no reservations whatsoever .', 'Others should come and say , **CODEC_ERROR** that ; enough work ; go and **CODEC_ERROR** Others should tell you , **CODEC_ERROR** should eat .', 'You should go and rest .', 'Enough for **CODEC_ERROR** Try it for some time and see how happy you feel .', 'We should not work for ourselves .', 'What can I get ?', 'Wherever selfishness comes , it becomes a hell .', '**CODEC_ERROR** Let this be a good opportunity for us to renew that dedication and to reevaluate our individual selves .', 'What more should I do ?', '**CODEC_ERROR** Yogaville should be a place where there is no , **CODEC_ERROR** , me , **CODEC_ERROR** You are simply absorbed in the whole .', 'You **CODEC_ERROR** even have to go and ask ; because we have picked up a goal that is dear to God .', 'Please fulfill **CODEC_ERROR** Instead say , **CODEC_ERROR** put that goal in my mind ; it is Your business to fulfill it .']"
